72,105,211,907,737,913,161
65,99,188,750,614,758,125
58,103,229,938,423,777,119
72,99,192,913,930,678,161
62,88,205,984,771,787,126
67,100,219,889,640,652,104
74,91,188,738,937,1012,202
84,98,217,709,778,853,149
66,104,222,919,647,889,146
69,108,214,856,835,808,198
66,96,190,865,691,755,145
77,94,195,991,576,899,136
64,91,179,830,479,748,104
66,86,159,686,725,877,146
67,103,222,949,598,1007,168
77,94,206,847,497,849,126
75,87,198,838,1008,876,170
82,97,202,902,849,726,127
74,102,214,876,705,961,143
75,99,181,726,897,899,202
76,95,195,774,741,744,150
77,101,208,977,615,972,155
74,99,202,900,546,810,126
67,91,192,808,1010,788,183
75,112,227,966,852,866,179
70,100,206,808,948,810,148
76,94,221,760,981,1007,222
57,95,201,768,996,847,161
66,96,197,828,838,806,155
62,95,210,932,809,664,125
70,100,194,870,1023,948,179
55,108,254,1003,988,932,184
73,107,216,845,825,775,149
67,98,207,785,1023,925,220
74,109,219,898,865,771,163
67,107,231,970,1022,966,192
66,108,231,946,1023,841,159
71,112,208,964,931,691,153
65,103,240,1008,770,783,141
71,101,192,1000,638,715,144
77,109,241,1023,629,956,159
59,111,239,1022,581,793,118
68,112,227,997,996,720,162
72,108,214,951,840,595,118
72,110,225,1000,697,596,117
76,101,210,929,980,943,206
63,89,179,895,820,786,151
66,109,213,1004,684,863,137
67,108,221,992,562,718,100
63,97,205,911,799,827,151
59,103,219,963,664,686,122
69,98,200,1016,623,833,166
66,90,181,858,521,687,126
74,110,213,1016,470,878,150
61,98,211,1000,849,732,141
68,102,179,842,705,606,107
63,102,205,938,585,738,130
61,95,182,790,486,612,98
74,80,166,800,850,969,189
68,93,182,943,702,874,138
60,99,188,958,587,723,127
66,102,203,1004,804,951,221
68,96,199,891,664,798,161
79,98,191,970,553,943,141
77,101,205,943,461,786,108
68,89,183,788,589,746,132
64,95,196,929,490,971,153
69,82,207,895,406,814,111
67,91,195,818,1004,989,190
81,80,164,834,845,831,139
66,90,196,916,700,849,135
72,86,187,871,941,967,214
65,102,208,943,785,806,153
70,99,211,995,652,899,146
77,107,230,1022,538,750,107
72,94,197,867,888,815,185
75,112,233,1017,926,942,170
74,94,204,880,863,987,195
63,103,211,1001,717,829,141
68,103,213,1013,787,967,166
68,107,202,994,1022,807,181
68,93,189,836,865,670,142
73,114,216,992,1023,903,155
72,100,219,835,874,748,150
71,95,235,701,836,973,189
73,100,227,975,1003,912,179
53,95,191,1023,1023,836,199
63,109,214,1016,874,688,145
65,113,236,1020,1016,911,183
62,106,218,947,858,850,145
69,93,214,838,713,700,138
63,103,235,974,977,983,164
61,112,208,1013,926,824,156
57,101,220,1000,1018,868,162
67,96,226,990,857,767,144
69,99,196,829,734,768,150
79,113,211,924,1023,1023,226
76,100,216,920,996,870,163
69,102,211,992,863,725,124
60,118,228,1017,797,600,126
63,100,229,1022,661,571,128
59,100,211,1019,759,476,115
67,101,187,861,652,404,121
68,92,185,947,646,830,143
73,101,214,1021,622,689,113
77,101,207,992,545,568,102
63,104,239,1007,485,475,108
64,106,233,902,499,396,112
66,100,192,865,501,329,92
64,101,216,900,471,279,86
75,91,183,860,568,779,149
68,97,193,978,471,645,110
65,97,205,941,390,539,91
63,97,179,935,535,656,152
68,90,202,994,446,546,111
63,89,190,834,385,455,85
73,86,163,694,320,405,104
72,80,171,571,451,517,111
65,98,186,755,429,427,89
75,89,177,885,406,355,81
65,96,177,819,585,784,154
72,100,203,922,486,646,118
72,88,173,767,404,536,91
71,70,129,528,283,374,62
72,66,110,439,240,308,65
67,71,100,364,224,264,69
69,68,87,308,248,224,70
70,62,86,260,269,190,71
72,68,90,186,262,241,80
69,58,84,207,277,209,140
66,61,88,182,186,176,61
70,60,80,190,159,206,75
70,63,93,180,137,178,61
71,57,86,169,116,151,64
69,63,80,146,120,130,64
65,61,87,129,128,183,56
65,63,94,229,120,152,59
63,90,160,758,275,154,79
63,86,167,627,472,817,155
66,84,150,871,391,678,119
72,84,153,766,372,560,91
72,94,175,882,401,637,118
77,91,179,804,435,527,105
71,83,171,742,389,441,81
59,108,219,979,477,369,95
62,103,206,818,601,844,147
75,91,180,678,497,705,111
64,90,190,765,416,581,87
64,93,163,753,498,591,141
70,83,155,623,449,493,103
70,93,163,676,502,409,91
72,89,158,690,499,658,121
71,80,161,678,441,552,116
67,84,166,604,368,456,88
68,86,157,579,495,381,92
70,80,135,477,418,321,73
70,72,115,402,346,270,64
70,67,101,337,294,227,60
69,68,90,279,247,193,63
65,60,83,235,209,165,64
65,63,84,200,176,149,63
68,62,87,184,174,283,94
68,60,87,158,202,239,73
68,62,92,180,175,201,61
68,68,83,207,183,171,64
73,62,87,194,215,241,74
66,64,85,180,183,206,62
71,68,83,189,160,172,66
66,64,89,193,173,177,71
68,66,91,164,193,152,63
68,65,92,201,215,162,75
67,61,88,191,201,176,68
71,61,88,200,245,292,83
64,63,86,213,230,247,73
73,64,88,205,255,215,71
72,62,91,182,235,303,79
72,67,89,239,300,323,88
73,64,92,238,254,333,82
67,67,84,215,234,285,81
66,63,98,230,239,242,73
68,62,100,301,235,261,78
68,64,98,252,286,297,85
66,68,100,260,313,433,95
68,61,90,234,266,361,92
66,70,92,208,261,304,91
71,69,96,205,350,437,94
71,62,93,214,292,362,77
71,66,92,235,323,357,94
72,91,146,701,815,1023,226
76,93,198,585,1023,981,175
63,92,192,634,1023,1023,225
75,85,168,700,876,878,164
63,98,211,650,1023,1008,190
65,90,182,539,1016,984,221
68,86,165,464,858,1023,236
75,84,210,509,901,1023,227
69,83,180,424,856,876,166
64,94,181,659,1018,957,178
76,92,174,550,1021,815,156
73,93,210,704,998,959,178
71,91,182,583,961,976,183
64,96,160,734,863,816,151
70,87,156,608,761,1023,222
71,83,161,630,893,1008,183
70,98,218,800,1023,850,168
60,94,195,664,1020,914,175
67,85,166,548,863,761,138
74,101,194,814,898,1023,217
70,91,170,863,746,878,161
66,91,187,732,773,753,184
64,91,195,605,936,981,186
70,78,173,728,779,819,138
69,108,193,687,997,1014,184
69,93,171,580,836,1006,151
67,91,169,548,1000,1023,183
65,95,199,562,963,1023,242
60,93,193,716,804,965,181
71,104,195,854,834,922,163
71,113,255,1014,797,765,170
72,99,212,859,1023,1000,198
75,98,241,710,1022,918,195
73,97,182,590,1023,885,179
71,87,206,537,872,1023,221
72,92,224,552,784,876,163
75,101,228,680,951,1017,198
68,102,197,632,838,1023,221
68,88,177,526,793,881,161
64,78,148,436,749,853,153
67,80,156,426,629,706,137
67,90,170,488,770,1023,251
75,94,163,516,1007,1023,231
76,93,192,723,891,1023,167
62,103,199,622,1018,894,182
72,91,182,517,858,1023,168
68,81,171,534,714,937,169
64,88,167,440,931,795,169
71,94,227,483,900,1009,168
64,95,199,461,745,854,154
69,93,221,476,702,709,117
70,91,190,522,1023,683,161
74,91,186,436,867,573,117
68,92,216,439,1000,814,162
57,86,197,588,1023,1023,280
65,123,272,494,1023,878,203
66,107,228,412,1023,1011,245
76,98,198,535,873,1012,175
83,109,248,513,1023,998,194
74,104,228,491,1023,1023,218
71,96,198,470,1023,1023,209
65,106,247,571,1023,773,138
68,100,251,496,1023,998,216
67,110,276,588,1020,938,176
76,91,234,526,1017,960,166
65,94,225,539,999,987,184
62,106,263,544,883,822,163
68,89,225,454,872,1023,242
63,92,194,503,1023,1010,212
58,115,295,547,1023,854,206
62,107,257,697,1023,1010,170
66,103,241,577,987,854,160
67,115,225,536,855,1018,198
67,102,224,688,996,1018,197
64,105,223,569,1023,951,178
64,92,194,555,889,955,186
64,83,184,476,741,796,148
68,97,210,481,1023,1023,212
58,97,180,520,1023,1023,263
64,94,226,537,1000,1018,195
63,102,238,776,981,1023,237
68,100,212,643,1015,879,174
69,91,200,546,976,1012,194
72,98,235,552,812,857,144
69,90,194,456,1017,1023,210
73,95,238,606,1014,875,165
79,102,249,666,853,724,139
76,118,245,651,706,857,162
68,113,247,660,733,707,120
74,97,265,551,1023,1017,186
81,108,223,591,1023,924,205
76,99,186,490,1009,981,178
67,97,217,539,1022,1008,209
69,92,194,479,988,849,162
78,86,184,401,1005,1023,221
73,87,202,422,970,839,165
67,102,222,506,1023,1023,203
68,89,207,428,1000,878,149
59,95,177,417,1023,1023,226
59,88,185,504,980,1002,187
68,95,195,487,842,842,173
68,83,169,589,712,984,219
66,87,187,489,734,827,160
66,91,187,430,990,1003,183
70,90,170,403,961,1023,234
70,86,211,531,999,1022,178
66,89,243,439,1021,1023,234
69,96,223,443,1023,874,171
67,87,195,514,1023,852,151
70,82,186,429,876,1008,203
61,111,224,391,1022,847,179
66,103,210,572,1023,1023,231
68,91,182,473,872,1023,241
59,94,192,396,884,998,202
83,94,202,338,970,966,221
66,95,270,421,1023,934,163
69,106,237,572,1023,1016,203
71,95,204,473,992,999,207
59,107,265,453,986,1003,171
68,121,268,501,915,846,183
65,108,228,482,897,1023,192
66,98,205,537,996,1022,198
68,109,258,483,1011,862,164
67,103,218,547,1023,870,188
69,93,189,453,874,715,139
70,113,288,592,1005,1002,177
76,110,241,682,1012,906,175
47,110,266,560,1004,777,154
68,105,221,635,969,927,198
70,90,191,581,807,775,140
72,105,215,529,1023,1023,190
66,94,193,515,875,1023,219
64,100,198,475,1023,874,230
66,102,257,543,868,1023,201
74,103,256,488,1023,872,150
73,103,213,451,1023,1023,281
69,103,222,375,1023,1018,244
68,107,202,456,872,857,181
75,103,211,435,858,713,145
58,102,206,488,713,592,107
76,99,217,539,591,594,142
